Timestep  Iteration  resNorm(0)  
45  1  0.0000740533692492  
45  2  0.0000000431322666  
46  1  0.0000726423821560  
46  2  0.0000000423292169  
47  1  0.0000712809618977  
47  2  0.0000000414853280  
48  1  0.0000699695080181  
48  2  0.0000000407402976  
49  1  0.0000687019900906  
49  2  0.0000000399553074  
50  1  0.0000674795665257  
50  2  0.0000000392619823  
51  1  0.0000662962768930  
51  2  0.0000000385297401  
52  1  0.0000651538286460  
52  2  0.0000000378827127  
53  1  0.0000640464003908  
53  2  0.0000000371979696  
54  1  0.0000629760872798  
54  2  0.0000000365925805  
55  1  0.0000619372441962  
55  2  0.0000000359507946  
56  1  0.0000609322393513  
56  2  0.0000000353830044  
57  1  0.0000599556283173  
57  2  0.0000000347802206  
58  1  0.0000590099550420  
58  2  0.0000000342465010  
59  1  0.0000580899982655  
59  2  0.0000000336792496  
60  1  0.0000571126521949  
60  2  0.0000000331785466  
61  1  0.0000562681848821  
61  2  0.0000000326337435  
62  1  0.0000554392814440  
62  2  0.0000000321561839  
63  1  0.0000546270088659  
63  2  0.0000000316498200  
64  1  0.0000538360474922  
64  2  0.0000000311986362  
65  1  0.0000530631706521  
65  2  0.0000000307210083  
66  1  0.0000523113257446  
66  2  0.0000000302936824  
67  1  0.0000515768982781  
67  2  0.0000000298420163  
68  1  0.0000508622796686  
68  2  0.0000000294365154  
69  1  0.0000501524800741  
69  2  0.0000000290234844  
70  1  0.0000494803411573  
70  2  0.0000000286314430  
71  1  0.0000488171502169  
71  2  0.0000000282247884  
72  1  0.0000481705064371  
72  2  0.0000000278592479  
73  1  0.0000475376225644  
73  2  0.0000000274724516  
74  1  0.0000469208404145  
74  2  0.0000000271251265  
75  1  0.0000463170133318  
75  2  0.0000000267569540  
76  1  0.0000457282757236  
76  2  0.0000000264258855  
77  1  0.0000451516316801  
77  2  0.0000000260749394  
78  1  0.0000445891041687  
78  2  0.0000000257588562  
79  1  0.0000440378634215  
79  2  0.0000000254239006  
80  1  0.0000434998391714  
80  2  0.0000000251217415  
81  1  0.0000429723555604  
81  2  0.0000000248016799  
82  1  0.0000424572607065  
82  2  0.0000000245125050  
83  1  0.0000419520206224  
83  2  0.0000000242063529  
84  1  0.0000414584081329  
84  2  0.0000000239293139  
85  1  0.0000409740197791  
85  2  0.0000000236361763  
86  1  0.0000405005588456  
86  2  0.0000000233705013  
87  1  0.0000400357440820  
87  2  0.0000000230895628  
88  1  0.0000395812130156  
88  2  0.0000000228345491  
89  1  0.0000391347983838  
89  2  0.0000000225650648  
90  1  0.0000386980742723  
90  2  0.0000000223200705  
91  1  0.0000382689783774  
91  2  0.0000000220613556  
92  1  0.0000378490237418  
92  2  0.0000000218257888  
93  1  0.0000374362475433  
93  2  0.0000000215772114  
94  1  0.0000370321041649  
94  2  0.0000000213505273  
95  1  0.0000366347256062  
95  2  0.0000000211115052  
96  1  0.0000362455107917  
96  2  0.0000000208932039  
97  1  0.0000358626797218  
97  2  0.0000000206632013  
98  1  0.0000354875758433  
98  2  0.0000000204528202  
99  1  0.0000351185022828  
99  2  0.0000000202313391  
100  1  0.0000347567492182  
100  2  0.0000000200284483  
